CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE
REE;04/04/2022;1;9.70609E-05;8.14564E-05;5.89061E-05
REE;04/04/2022;2;8.00084E-05;7.83994E-05;4.11599E-05
REE;04/04/2022;3;7.07091E-05;7.68242E-05;3.59622E-05
REE;04/04/2022;4;6.62921E-05;7.61856E-05;3.27696E-05
REE;04/04/2022;5;6.4792E-05;7.65385E-05;2.69808E-05
REE;04/04/2022;6;6.69828E-05;7.94354E-05;3.17974E-05
REE;04/04/2022;7;7.63796E-05;8.97019E-05;2.92703E-05
REE;04/04/2022;8;9.39417E-05;0.000104646;3.86861E-05
REE;04/04/2022;9;0.000105917;0.00012987;5.5395E-05
REE;04/04/2022;10;0.00011347;0.000148852;9.19871E-05
REE;04/04/2022;11;0.000119074;0.000155855;0.000139564
REE;04/04/2022;12;0.000120067;0.000157108;0.000167017
REE;04/04/2022;13;0.000122653;0.000156967;0.000178699
REE;04/04/2022;14;0.000129044;0.000149019;0.000176341
REE;04/04/2022;15;0.000129125;0.000132902;0.000188364
REE;04/04/2022;16;0.00011863;0.00012717;0.000192029
REE;04/04/2022;17;0.000111126;0.000126209;0.000183827
REE;04/04/2022;18;0.000109415;0.000124126;0.000182292
REE;04/04/2022;19;0.000111265;0.000118098;0.000183565
REE;04/04/2022;20;0.000119498;0.000112564;0.000199497
REE;04/04/2022;21;0.000139568;0.000109674;0.000208867
REE;04/04/2022;22;0.00016064;0.000111519;0.000184857
REE;04/04/2022;23;0.000145294;9.93232E-05;0.000138515
REE;04/04/2022;24;0.000121701;8.90555E-05;9.70161E-05
REE;05/04/2022;1;9.70609E-05;8.14564E-05;5.89061E-05
REE;05/04/2022;2;8.00084E-05;7.83994E-05;4.11599E-05
REE;05/04/2022;3;7.07091E-05;7.68242E-05;3.59622E-05
REE;05/04/2022;4;6.62921E-05;7.61856E-05;3.27696E-05
REE;05/04/2022;5;6.4792E-05;7.65385E-05;2.69808E-05
REE;05/04/2022;6;6.69828E-05;7.94354E-05;3.17974E-05
REE;05/04/2022;7;7.63796E-05;8.97019E-05;2.92703E-05
REE;05/04/2022;8;9.39417E-05;0.000104646;3.86861E-05
REE;05/04/2022;9;0.000105917;0.00012987;5.5395E-05
REE;05/04/2022;10;0.00011347;0.000148852;9.19871E-05
REE;05/04/2022;11;0.000119074;0.000155855;0.000139564
REE;05/04/2022;12;0.000120067;0.000157108;0.000167017
REE;05/04/2022;13;0.000122653;0.000156967;0.000178699
REE;05/04/2022;14;0.000129044;0.000149019;0.000176341
REE;05/04/2022;15;0.000129125;0.000132902;0.000188364
REE;05/04/2022;16;0.00011863;0.00012717;0.000192029
REE;05/04/2022;17;0.000111126;0.000126209;0.000183827
REE;05/04/2022;18;0.000109415;0.000124126;0.000182292
REE;05/04/2022;19;0.000111265;0.000118098;0.000183565
REE;05/04/2022;20;0.000119498;0.000112564;0.000199497
REE;05/04/2022;21;0.000139568;0.000109674;0.000208867
REE;05/04/2022;22;0.00016064;0.000111519;0.000184857
REE;05/04/2022;23;0.000145294;9.93232E-05;0.000138515
REE;05/04/2022;24;0.000121701;8.90555E-05;9.70161E-05
REE;06/04/2022;1;9.70609E-05;8.14564E-05;5.89061E-05
REE;06/04/2022;2;8.00084E-05;7.83994E-05;4.11599E-05
REE;06/04/2022;3;7.07091E-05;7.68242E-05;3.59622E-05
REE;06/04/2022;4;6.62921E-05;7.61856E-05;3.27696E-05
REE;06/04/2022;5;6.4792E-05;7.65385E-05;2.69808E-05
REE;06/04/2022;6;6.69828E-05;7.94354E-05;3.17974E-05
REE;06/04/2022;7;7.63796E-05;8.97019E-05;2.92703E-05
REE;06/04/2022;8;9.39417E-05;0.000104646;3.86861E-05
REE;06/04/2022;9;0.000105917;0.00012987;5.5395E-05
REE;06/04/2022;10;0.00011347;0.000148852;9.19871E-05
REE;06/04/2022;11;0.000119074;0.000155855;0.000139564
REE;06/04/2022;12;0.000120067;0.000157108;0.000167017
REE;06/04/2022;13;0.000122653;0.000156967;0.000178699
REE;06/04/2022;14;0.000129044;0.000149019;0.000176341
REE;06/04/2022;15;0.000129125;0.000132902;0.000188364
REE;06/04/2022;16;0.00011863;0.00012717;0.000192029
REE;06/04/2022;17;0.000111126;0.000126209;0.000183827
REE;06/04/2022;18;0.000109415;0.000124126;0.000182292
REE;06/04/2022;19;0.000111265;0.000118098;0.000183565
REE;06/04/2022;20;0.000119498;0.000112564;0.000199497
REE;06/04/2022;21;0.000139568;0.000109674;0.000208867
REE;06/04/2022;22;0.00016064;0.000111519;0.000184857
REE;06/04/2022;23;0.000145294;9.93232E-05;0.000138515
REE;06/04/2022;24;0.000121701;8.90555E-05;9.70161E-05
REE;07/04/2022;1;0.000104172;8.41232E-05;8.95996E-05
REE;07/04/2022;2;8.71751E-05;7.92451E-05;5.95192E-05
REE;07/04/2022;3;7.58461E-05;7.65696E-05;4.25225E-05
REE;07/04/2022;4;6.9471E-05;7.54176E-05;3.95773E-05
REE;07/04/2022;5;6.65788E-05;7.5077E-05;4.25689E-05
REE;07/04/2022;6;6.63577E-05;7.57768E-05;3.60453E-05
REE;07/04/2022;7;6.83657E-05;7.81593E-05;2.72024E-05
REE;07/04/2022;8;7.0568E-05;7.46592E-05;2.74358E-05
REE;07/04/2022;9;8.14796E-05;7.24741E-05;3.6974E-05
REE;07/04/2022;10;0.000104652;7.82236E-05;6.00351E-05
REE;07/04/2022;11;0.000123587;8.38544E-05;0.000104972
REE;07/04/2022;12;0.000130592;8.89217E-05;0.000156109
REE;07/04/2022;13;0.00013121;9.22056E-05;0.000181185
REE;07/04/2022;14;0.000135126;9.29773E-05;0.000207761
REE;07/04/2022;15;0.000132833;9.10411E-05;0.000209645
REE;07/04/2022;16;0.000116716;8.75091E-05;0.000198894
REE;07/04/2022;17;0.000106625;8.36725E-05;0.00016901
REE;07/04/2022;18;0.000102779;8.04133E-05;0.000170132
REE;07/04/2022;19;0.000104198;7.89323E-05;0.000170251
REE;07/04/2022;20;0.000110356;8.14285E-05;0.000202069
REE;07/04/2022;21;0.000128694;8.76557E-05;0.000205956
REE;07/04/2022;22;0.000151743;9.90172E-05;0.000194215
REE;07/04/2022;23;0.000139286;9.33293E-05;0.000150464
REE;07/04/2022;24;0.000118818;8.55815E-05;0.000105038
REE;08/04/2022;1;0.000102871;8.38091E-05;0.000100988
REE;08/04/2022;2;8.58066E-05;7.88861E-05;7.36845E-05
REE;08/04/2022;3;7.49789E-05;7.6348E-05;5.57838E-05
REE;08/04/2022;4;6.90782E-05;7.5077E-05;4.97665E-05
REE;08/04/2022;5;6.65813E-05;7.45776E-05;4.65278E-05
REE;08/04/2022;6;6.69634E-05;7.6033E-05;3.89691E-05
REE;08/04/2022;7;6.99054E-05;7.96892E-05;4.1179E-05
REE;08/04/2022;8;7.44602E-05;7.88097E-05;3.93731E-05
REE;08/04/2022;9;8.9001E-05;8.16423E-05;4.7842E-05
REE;08/04/2022;10;0.000112157;9.229E-05;8.57375E-05
REE;08/04/2022;11;0.000126973;0.000102762;0.000149922
REE;08/04/2022;12;0.000130161;0.000107507;0.000199471
REE;08/04/2022;13;0.000130664;0.000109811;0.000246677
REE;08/04/2022;14;0.000136424;0.000106817;0.000257368
REE;08/04/2022;15;0.000135789;9.96658E-05;0.000263627
REE;08/04/2022;16;0.000120912;9.49555E-05;0.000230925
REE;08/04/2022;17;0.000110365;9.17465E-05;0.000220399
REE;08/04/2022;18;0.000105794;9.04381E-05;0.000191789
REE;08/04/2022;19;0.000105255;8.96465E-05;0.000201464
REE;08/04/2022;20;0.000108541;9.24918E-05;0.00022327
REE;08/04/2022;21;0.000122691;9.88534E-05;0.000229896
REE;08/04/2022;22;0.00014634;0.000107605;0.000207905
REE;08/04/2022;23;0.000138894;0.000100213;0.000187297
REE;08/04/2022;24;0.000122773;9.1331E-05;0.000140409
REE;09/04/2022;1;0.000104172;8.41232E-05;8.95996E-05
REE;09/04/2022;2;8.71751E-05;7.92451E-05;5.95192E-05
REE;09/04/2022;3;7.58461E-05;7.65696E-05;4.25225E-05
REE;09/04/2022;4;6.9471E-05;7.54176E-05;3.95773E-05
REE;09/04/2022;5;6.65788E-05;7.5077E-05;4.25689E-05
REE;09/04/2022;6;6.63577E-05;7.57768E-05;3.60453E-05
REE;09/04/2022;7;6.83657E-05;7.81593E-05;2.72024E-05
REE;09/04/2022;8;7.0568E-05;7.46592E-05;2.74358E-05
REE;09/04/2022;9;8.14796E-05;7.24741E-05;3.6974E-05
REE;09/04/2022;10;0.000104652;7.82236E-05;6.00351E-05
REE;09/04/2022;11;0.000123587;8.38544E-05;0.000104972
REE;09/04/2022;12;0.000130592;8.89217E-05;0.000156109
REE;09/04/2022;13;0.00013121;9.22056E-05;0.000181185
REE;09/04/2022;14;0.000135126;9.29773E-05;0.000207761
REE;09/04/2022;15;0.000132833;9.10411E-05;0.000209645
REE;09/04/2022;16;0.000116716;8.75091E-05;0.000198894
REE;09/04/2022;17;0.000106625;8.36725E-05;0.00016901
REE;09/04/2022;18;0.000102779;8.04133E-05;0.000170132
REE;09/04/2022;19;0.000104198;7.89323E-05;0.000170251
REE;09/04/2022;20;0.000110356;8.14285E-05;0.000202069
REE;09/04/2022;21;0.000128694;8.76557E-05;0.000205956
REE;09/04/2022;22;0.000151743;9.90172E-05;0.000194215
REE;09/04/2022;23;0.000139286;9.33293E-05;0.000150464
REE;09/04/2022;24;0.000118818;8.55815E-05;0.000105038
REE;10/04/2022;1;9.69658E-05;8.09871E-05;7.18799E-05
REE;10/04/2022;2;8.00316E-05;0.000078065;4.95136E-05
REE;10/04/2022;3;7.06476E-05;7.67328E-05;3.79213E-05
REE;10/04/2022;4;6.60531E-05;7.61928E-05;3.68908E-05
REE;10/04/2022;5;6.45137E-05;7.67219E-05;2.99433E-05
REE;10/04/2022;6;6.64931E-05;7.94503E-05;3.7031E-05
REE;10/04/2022;7;7.5207E-05;8.94278E-05;3.32361E-05
REE;10/04/2022;8;9.12314E-05;0.000103679;3.77696E-05
REE;10/04/2022;9;0.000102986;0.000128502;5.71617E-05
REE;10/04/2022;10;0.000112172;0.000147211;8.83432E-05
REE;10/04/2022;11;0.000118999;0.000153711;0.000138633
REE;10/04/2022;12;0.000120205;0.000154433;0.00016608
REE;10/04/2022;13;0.000122202;0.000153818;0.000170443
REE;10/04/2022;14;0.0001286;0.000146085;0.000179077
REE;10/04/2022;15;0.000129028;0.000130437;0.000184331
REE;10/04/2022;16;0.000117779;0.000124477;0.00019388
REE;10/04/2022;17;0.000109569;0.000123753;0.000185884
REE;10/04/2022;18;0.000107463;0.000121743;0.000167269
REE;10/04/2022;19;0.00010919;0.000116114;0.000163098
REE;10/04/2022;20;0.000117651;0.000110796;0.000183146
REE;10/04/2022;21;0.000139126;0.00010868;0.000185464
REE;10/04/2022;22;0.00016173;0.000111197;0.000147931
REE;10/04/2022;23;0.000145098;9.8844E-05;0.000118251
REE;10/04/2022;24;0.000119863;8.92209E-05;7.82839E-05
REE;11/04/2022;1;9.70609E-05;8.14564E-05;5.89061E-05
REE;11/04/2022;2;8.00084E-05;7.83994E-05;4.11599E-05
REE;11/04/2022;3;7.07091E-05;7.68242E-05;3.59622E-05
REE;11/04/2022;4;6.62921E-05;7.61856E-05;3.27696E-05
REE;11/04/2022;5;6.4792E-05;7.65385E-05;2.69808E-05
REE;11/04/2022;6;6.69828E-05;7.94354E-05;3.17974E-05
REE;11/04/2022;7;7.63796E-05;8.97019E-05;2.92703E-05
REE;11/04/2022;8;9.39417E-05;0.000104646;3.86861E-05
REE;11/04/2022;9;0.000105917;0.00012987;5.5395E-05
REE;11/04/2022;10;0.00011347;0.000148852;9.19871E-05
REE;11/04/2022;11;0.000119074;0.000155855;0.000139564
REE;11/04/2022;12;0.000120067;0.000157108;0.000167017
REE;11/04/2022;13;0.000122653;0.000156967;0.000178699
REE;11/04/2022;14;0.000129044;0.000149019;0.000176341
REE;11/04/2022;15;0.000129125;0.000132902;0.000188364
REE;11/04/2022;16;0.00011863;0.00012717;0.000192029
REE;11/04/2022;17;0.000111126;0.000126209;0.000183827
REE;11/04/2022;18;0.000109415;0.000124126;0.000182292
REE;11/04/2022;19;0.000111265;0.000118098;0.000183565
REE;11/04/2022;20;0.000119498;0.000112564;0.000199497
REE;11/04/2022;21;0.000139568;0.000109674;0.000208867
REE;11/04/2022;22;0.00016064;0.000111519;0.000184857
REE;11/04/2022;23;0.000145294;9.93232E-05;0.000138515
REE;11/04/2022;24;0.000121701;8.90555E-05;9.70161E-05
REE;12/04/2022;1;9.70609E-05;8.14564E-05;5.89061E-05
REE;12/04/2022;2;8.00084E-05;7.83994E-05;4.11599E-05
REE;12/04/2022;3;7.07091E-05;7.68242E-05;3.59622E-05
REE;12/04/2022;4;6.62921E-05;7.61856E-05;3.27696E-05
REE;12/04/2022;5;6.4792E-05;7.65385E-05;2.69808E-05
REE;12/04/2022;6;6.69828E-05;7.94354E-05;3.17974E-05
REE;12/04/2022;7;7.63796E-05;8.97019E-05;2.92703E-05
REE;12/04/2022;8;9.39417E-05;0.000104646;3.86861E-05
REE;12/04/2022;9;0.000105917;0.00012987;5.5395E-05
REE;12/04/2022;10;0.00011347;0.000148852;9.19871E-05
REE;12/04/2022;11;0.000119074;0.000155855;0.000139564
REE;12/04/2022;12;0.000120067;0.000157108;0.000167017
REE;12/04/2022;13;0.000122653;0.000156967;0.000178699
REE;12/04/2022;14;0.000129044;0.000149019;0.000176341
REE;12/04/2022;15;0.000129125;0.000132902;0.000188364
REE;12/04/2022;16;0.00011863;0.00012717;0.000192029
REE;12/04/2022;17;0.000111126;0.000126209;0.000183827
REE;12/04/2022;18;0.000109415;0.000124126;0.000182292
REE;12/04/2022;19;0.000111265;0.000118098;0.000183565
REE;12/04/2022;20;0.000119498;0.000112564;0.000199497
REE;12/04/2022;21;0.000139568;0.000109674;0.000208867
REE;12/04/2022;22;0.00016064;0.000111519;0.000184857
REE;12/04/2022;23;0.000145294;9.93232E-05;0.000138515
REE;12/04/2022;24;0.000121701;8.90555E-05;9.70161E-05
REE;13/04/2022;1;9.70609E-05;8.14564E-05;5.89061E-05
REE;13/04/2022;2;8.00084E-05;7.83994E-05;4.11599E-05
REE;13/04/2022;3;7.07091E-05;7.68242E-05;3.59622E-05
REE;13/04/2022;4;6.62921E-05;7.61856E-05;3.27696E-05
REE;13/04/2022;5;6.4792E-05;7.65385E-05;2.69808E-05
REE;13/04/2022;6;6.69828E-05;7.94354E-05;3.17974E-05
REE;13/04/2022;7;7.63796E-05;8.97019E-05;2.92703E-05
REE;13/04/2022;8;9.39417E-05;0.000104646;3.86861E-05
REE;13/04/2022;9;0.000105917;0.00012987;5.5395E-05
REE;13/04/2022;10;0.00011347;0.000148852;9.19871E-05
REE;13/04/2022;11;0.000119074;0.000155855;0.000139564
REE;13/04/2022;12;0.000120067;0.000157108;0.000167017
REE;13/04/2022;13;0.000122653;0.000156967;0.000178699
REE;13/04/2022;14;0.000129044;0.000149019;0.000176341
REE;13/04/2022;15;0.000129125;0.000132902;0.000188364
REE;13/04/2022;16;0.00011863;0.00012717;0.000192029
REE;13/04/2022;17;0.000111126;0.000126209;0.000183827
REE;13/04/2022;18;0.000109415;0.000124126;0.000182292
REE;13/04/2022;19;0.000111265;0.000118098;0.000183565
REE;13/04/2022;20;0.000119498;0.000112564;0.000199497
REE;13/04/2022;21;0.000139568;0.000109674;0.000208867
REE;13/04/2022;22;0.00016064;0.000111519;0.000184857
REE;13/04/2022;23;0.000145294;9.93232E-05;0.000138515
REE;13/04/2022;24;0.000121701;8.90555E-05;9.70161E-05
REE;14/04/2022;1;9.82276E-05;7.88766E-05;8.3074E-05
REE;14/04/2022;2;8.12794E-05;7.57495E-05;5.44886E-05
REE;14/04/2022;3;7.14915E-05;7.41369E-05;4.13922E-05
REE;14/04/2022;4;6.68516E-05;7.3473E-05;3.92011E-05
REE;14/04/2022;5;6.54409E-05;7.3716E-05;3.64633E-05
REE;14/04/2022;6;6.77105E-05;7.65935E-05;4.40222E-05
REE;14/04/2022;7;7.76725E-05;8.70491E-05;3.71981E-05
REE;14/04/2022;8;9.64994E-05;0.000102432;4.7541E-05
REE;14/04/2022;9;0.000108602;0.000128087;6.82286E-05
REE;14/04/2022;10;0.000114881;0.000146805;0.000110015
REE;14/04/2022;11;0.00011951;0.00015336;0.000162586
REE;14/04/2022;12;0.000119794;0.000154703;0.000185492
REE;14/04/2022;13;0.000121992;0.000154689;0.000202795
REE;14/04/2022;14;0.000128064;0.000146359;0.000223554
REE;14/04/2022;15;0.000129479;0.000128923;0.000232016
REE;14/04/2022;16;0.000120533;0.000120043;0.000235402
REE;14/04/2022;17;0.000113306;0.000117231;0.000224277
REE;14/04/2022;18;0.000110793;0.000115182;0.000231206
REE;14/04/2022;19;0.000111179;0.000111282;0.000258098
REE;14/04/2022;20;0.000115681;0.000108247;0.000289934
REE;14/04/2022;21;0.000130868;0.000108583;0.000263777
REE;14/04/2022;22;0.000153176;0.000112228;0.000218252
REE;14/04/2022;23;0.00014378;0.000101033;0.000189832
REE;14/04/2022;24;0.00012472;9.03656E-05;0.000136184
REE;15/04/2022;1;0.000102871;8.38091E-05;0.000100988
REE;15/04/2022;2;8.58066E-05;7.88861E-05;7.36845E-05
REE;15/04/2022;3;7.49789E-05;7.6348E-05;5.57838E-05
REE;15/04/2022;4;6.90782E-05;7.5077E-05;4.97665E-05
REE;15/04/2022;5;6.65813E-05;7.45776E-05;4.65278E-05
REE;15/04/2022;6;6.69634E-05;7.6033E-05;3.89691E-05
REE;15/04/2022;7;6.99054E-05;7.96892E-05;4.1179E-05
REE;15/04/2022;8;7.44602E-05;7.88097E-05;3.93731E-05
REE;15/04/2022;9;8.9001E-05;8.16423E-05;4.7842E-05
REE;15/04/2022;10;0.000112157;9.229E-05;8.57375E-05
REE;15/04/2022;11;0.000126973;0.000102762;0.000149922
REE;15/04/2022;12;0.000130161;0.000107507;0.000199471
REE;15/04/2022;13;0.000130664;0.000109811;0.000246677
REE;15/04/2022;14;0.000136424;0.000106817;0.000257368
REE;15/04/2022;15;0.000135789;9.96658E-05;0.000263627
REE;15/04/2022;16;0.000120912;9.49555E-05;0.000230925
REE;15/04/2022;17;0.000110365;9.17465E-05;0.000220399
REE;15/04/2022;18;0.000105794;9.04381E-05;0.000191789
REE;15/04/2022;19;0.000105255;8.96465E-05;0.000201464
REE;15/04/2022;20;0.000108541;9.24918E-05;0.00022327
REE;15/04/2022;21;0.000122691;9.88534E-05;0.000229896
REE;15/04/2022;22;0.00014634;0.000107605;0.000207905
REE;15/04/2022;23;0.000138894;0.000100213;0.000187297
REE;15/04/2022;24;0.000122773;9.1331E-05;0.000140409
REE;16/04/2022;1;0.000104172;8.41232E-05;8.95996E-05
REE;16/04/2022;2;8.71751E-05;7.92451E-05;5.95192E-05
REE;16/04/2022;3;7.58461E-05;7.65696E-05;4.25225E-05
REE;16/04/2022;4;6.9471E-05;7.54176E-05;3.95773E-05
REE;16/04/2022;5;6.65788E-05;7.5077E-05;4.25689E-05
REE;16/04/2022;6;6.63577E-05;7.57768E-05;3.60453E-05
REE;16/04/2022;7;6.83657E-05;7.81593E-05;2.72024E-05
REE;16/04/2022;8;7.0568E-05;7.46592E-05;2.74358E-05
REE;16/04/2022;9;8.14796E-05;7.24741E-05;3.6974E-05
REE;16/04/2022;10;0.000104652;7.82236E-05;6.00351E-05
REE;16/04/2022;11;0.000123587;8.38544E-05;0.000104972
REE;16/04/2022;12;0.000130592;8.89217E-05;0.000156109
REE;16/04/2022;13;0.00013121;9.22056E-05;0.000181185
REE;16/04/2022;14;0.000135126;9.29773E-05;0.000207761
REE;16/04/2022;15;0.000132833;9.10411E-05;0.000209645
REE;16/04/2022;16;0.000116716;8.75091E-05;0.000198894
REE;16/04/2022;17;0.000106625;8.36725E-05;0.00016901
REE;16/04/2022;18;0.000102779;8.04133E-05;0.000170132
REE;16/04/2022;19;0.000104198;7.89323E-05;0.000170251
REE;16/04/2022;20;0.000110356;8.14285E-05;0.000202069
REE;16/04/2022;21;0.000128694;8.76557E-05;0.000205956
REE;16/04/2022;22;0.000151743;9.90172E-05;0.000194215
REE;16/04/2022;23;0.000139286;9.33293E-05;0.000150464
REE;16/04/2022;24;0.000118818;8.55815E-05;0.000105038
REE;17/04/2022;1;9.69658E-05;8.09871E-05;7.18799E-05
REE;17/04/2022;2;8.00316E-05;0.000078065;4.95136E-05
REE;17/04/2022;3;7.06476E-05;7.67328E-05;3.79213E-05
REE;17/04/2022;4;6.60531E-05;7.61928E-05;3.68908E-05
REE;17/04/2022;5;6.45137E-05;7.67219E-05;2.99433E-05
REE;17/04/2022;6;6.64931E-05;7.94503E-05;3.7031E-05
REE;17/04/2022;7;7.5207E-05;8.94278E-05;3.32361E-05
REE;17/04/2022;8;9.12314E-05;0.000103679;3.77696E-05
REE;17/04/2022;9;0.000102986;0.000128502;5.71617E-05
REE;17/04/2022;10;0.000112172;0.000147211;8.83432E-05
REE;17/04/2022;11;0.000118999;0.000153711;0.000138633
REE;17/04/2022;12;0.000120205;0.000154433;0.00016608
REE;17/04/2022;13;0.000122202;0.000153818;0.000170443
REE;17/04/2022;14;0.0001286;0.000146085;0.000179077
REE;17/04/2022;15;0.000129028;0.000130437;0.000184331
REE;17/04/2022;16;0.000117779;0.000124477;0.00019388
REE;17/04/2022;17;0.000109569;0.000123753;0.000185884
REE;17/04/2022;18;0.000107463;0.000121743;0.000167269
REE;17/04/2022;19;0.00010919;0.000116114;0.000163098
REE;17/04/2022;20;0.000117651;0.000110796;0.000183146
REE;17/04/2022;21;0.000139126;0.00010868;0.000185464
REE;17/04/2022;22;0.00016173;0.000111197;0.000147931
REE;17/04/2022;23;0.000145098;9.8844E-05;0.000118251
REE;17/04/2022;24;0.000119863;8.92209E-05;7.82839E-05
REE;18/04/2022;1;9.70609E-05;8.14564E-05;5.89061E-05
REE;18/04/2022;2;8.00084E-05;7.83994E-05;4.11599E-05
REE;18/04/2022;3;7.07091E-05;7.68242E-05;3.59622E-05
REE;18/04/2022;4;6.62921E-05;7.61856E-05;3.27696E-05
REE;18/04/2022;5;6.4792E-05;7.65385E-05;2.69808E-05
REE;18/04/2022;6;6.69828E-05;7.94354E-05;3.17974E-05
REE;18/04/2022;7;7.63796E-05;8.97019E-05;2.92703E-05
REE;18/04/2022;8;9.39417E-05;0.000104646;3.86861E-05
REE;18/04/2022;9;0.000105917;0.00012987;5.5395E-05
REE;18/04/2022;10;0.00011347;0.000148852;9.19871E-05
REE;18/04/2022;11;0.000119074;0.000155855;0.000139564
REE;18/04/2022;12;0.000120067;0.000157108;0.000167017
REE;18/04/2022;13;0.000122653;0.000156967;0.000178699
REE;18/04/2022;14;0.000129044;0.000149019;0.000176341
REE;18/04/2022;15;0.000129125;0.000132902;0.000188364
REE;18/04/2022;16;0.00011863;0.00012717;0.000192029
REE;18/04/2022;17;0.000111126;0.000126209;0.000183827
REE;18/04/2022;18;0.000109415;0.000124126;0.000182292
REE;18/04/2022;19;0.000111265;0.000118098;0.000183565
REE;18/04/2022;20;0.000119498;0.000112564;0.000199497
REE;18/04/2022;21;0.000139568;0.000109674;0.000208867
REE;18/04/2022;22;0.00016064;0.000111519;0.000184857
REE;18/04/2022;23;0.000145294;9.93232E-05;0.000138515
REE;18/04/2022;24;0.000121701;8.90555E-05;9.70161E-05
REE;19/04/2022;1;9.70609E-05;8.14564E-05;5.89061E-05
REE;19/04/2022;2;8.00084E-05;7.83994E-05;4.11599E-05
REE;19/04/2022;3;7.07091E-05;7.68242E-05;3.59622E-05
REE;19/04/2022;4;6.62921E-05;7.61856E-05;3.27696E-05
REE;19/04/2022;5;6.4792E-05;7.65385E-05;2.69808E-05
REE;19/04/2022;6;6.69828E-05;7.94354E-05;3.17974E-05
REE;19/04/2022;7;7.63796E-05;8.97019E-05;2.92703E-05
REE;19/04/2022;8;9.39417E-05;0.000104646;3.86861E-05
REE;19/04/2022;9;0.000105917;0.00012987;5.5395E-05
REE;19/04/2022;10;0.00011347;0.000148852;9.19871E-05
REE;19/04/2022;11;0.000119074;0.000155855;0.000139564
REE;19/04/2022;12;0.000120067;0.000157108;0.000167017
REE;19/04/2022;13;0.000122653;0.000156967;0.000178699
REE;19/04/2022;14;0.000129044;0.000149019;0.000176341
REE;19/04/2022;15;0.000129125;0.000132902;0.000188364
REE;19/04/2022;16;0.00011863;0.00012717;0.000192029
REE;19/04/2022;17;0.000111126;0.000126209;0.000183827
REE;19/04/2022;18;0.000109415;0.000124126;0.000182292
REE;19/04/2022;19;0.000111265;0.000118098;0.000183565
REE;19/04/2022;20;0.000119498;0.000112564;0.000199497
REE;19/04/2022;21;0.000139568;0.000109674;0.000208867
REE;19/04/2022;22;0.00016064;0.000111519;0.000184857
REE;19/04/2022;23;0.000145294;9.93232E-05;0.000138515
REE;19/04/2022;24;0.000121701;8.90555E-05;9.70161E-05
REE;20/04/2022;1;9.70609E-05;8.14564E-05;5.89061E-05
REE;20/04/2022;2;8.00084E-05;7.83994E-05;4.11599E-05
REE;20/04/2022;3;7.07091E-05;7.68242E-05;3.59622E-05
REE;20/04/2022;4;6.62921E-05;7.61856E-05;3.27696E-05
REE;20/04/2022;5;6.4792E-05;7.65385E-05;2.69808E-05
REE;20/04/2022;6;6.69828E-05;7.94354E-05;3.17974E-05
REE;20/04/2022;7;7.63796E-05;8.97019E-05;2.92703E-05
REE;20/04/2022;8;9.39417E-05;0.000104646;3.86861E-05
REE;20/04/2022;9;0.000105917;0.00012987;5.5395E-05
REE;20/04/2022;10;0.00011347;0.000148852;9.19871E-05
REE;20/04/2022;11;0.000119074;0.000155855;0.000139564
REE;20/04/2022;12;0.000120067;0.000157108;0.000167017
REE;20/04/2022;13;0.000122653;0.000156967;0.000178699
REE;20/04/2022;14;0.000129044;0.000149019;0.000176341
REE;20/04/2022;15;0.000129125;0.000132902;0.000188364
REE;20/04/2022;16;0.00011863;0.00012717;0.000192029
REE;20/04/2022;17;0.000111126;0.000126209;0.000183827
REE;20/04/2022;18;0.000109415;0.000124126;0.000182292
REE;20/04/2022;19;0.000111265;0.000118098;0.000183565
REE;20/04/2022;20;0.000119498;0.000112564;0.000199497
REE;20/04/2022;21;0.000139568;0.000109674;0.000208867
REE;20/04/2022;22;0.00016064;0.000111519;0.000184857
REE;20/04/2022;23;0.000145294;9.93232E-05;0.000138515
REE;20/04/2022;24;0.000121701;8.90555E-05;9.70161E-05
REE;21/04/2022;1;9.82276E-05;7.88766E-05;8.3074E-05
REE;21/04/2022;2;8.12794E-05;7.57495E-05;5.44886E-05
REE;21/04/2022;3;7.14915E-05;7.41369E-05;4.13922E-05
REE;21/04/2022;4;6.68516E-05;7.3473E-05;3.92011E-05
REE;21/04/2022;5;6.54409E-05;7.3716E-05;3.64633E-05
REE;21/04/2022;6;6.77105E-05;7.65935E-05;4.40222E-05
REE;21/04/2022;7;7.76725E-05;8.70491E-05;3.71981E-05
